,AirlineName,Journey_date,Sources,Destination,Stops,Dept,Arrival,Duration,price
591,Go First,"Fri, 29 Oct",New Delhi,Ahmedabad,1 Stop,10:55,21:05,10h 10m,"9,704"
592,Air India,"Fri, 29 Oct",New Delhi,Ahmedabad,1 Stop,10:40,18:10,7h 30m,"9,840"
593,Air India,"Fri, 29 Oct",New Delhi,Ahmedabad,1 Stop,09:00,18:10,9h 10m,"9,840"
594,Air India,"Fri, 29 Oct",New Delhi,Ahmedabad,1 Stop,08:00,18:10,10h 10m,"9,840"
595,Air India,"Fri, 29 Oct",New Delhi,Ahmedabad,1 Stop,07:00,18:10,11h 10m,"9,840"
596,Air India,"Fri, 29 Oct",New Delhi,Ahmedabad,2 Stop(s),12:25,"18:10",29h 45m,"9,865"
597,Air India,"Fri, 29 Oct",New Delhi,Ahmedabad,2 Stop(s),12:25,"18:10",29h 45m,"9,865"
598,Air India,"Fri, 29 Oct",New Delhi,Ahmedabad,2 Stop(s),15:05,"18:10",27h 05m,"10,155"
599,Air India,"Fri, 29 Oct",New Delhi,Ahmedabad,2 Stop(s),20:00,"18:10",22h 10m,"11,125"
600,Air India,"Fri, 29 Oct",New Delhi,Ahmedabad,2 Stop(s),12:00,18:10,6h 10m,"12,045"
601,Air India,"Fri, 29 Oct",New Delhi,Ahmedabad,2 Stop(s),13:00,"18:10",29h 10m,"13,098"
602,Air India,"Fri, 29 Oct",New Delhi,Ahmedabad,2 Stop(s),12:05,"18:10",30h 05m,"13,161"
603,Go First,"Fri, 29 Oct",New Delhi,Ahmedabad,1 Stop,08:10,17:10,9h 00m,"13,305"
604,Air India,"Fri, 29 Oct",New Delhi,Ahmedabad,2 Stop(s),07:10,18:10,11h 00m,"13,728"
605,Air India,"Fri, 29 Oct",New Delhi,Ahmedabad,2 Stop(s),18:30,"18:10",23h 40m,"13,728"
606,Air India,"Fri, 29 Oct",New Delhi,Ahmedabad,3 Stop(s),11:30,"18:10",30h 40m,"14,096"
607,Go First,"Fri, 29 Oct",New Delhi,Ahmedabad,1 Stop,10:40,22:05,11h 25m,"14,199"
608,Go First,"Fri, 29 Oct",New Delhi,Ahmedabad,1 Stop,10:40,17:10,6h 30m,"14,775"
609,Air India,"Fri, 29 Oct",New Delhi,Ahmedabad,2 Stop(s),10:15,18:10,7h 55m,"14,841"
610,Air India,"Fri, 29 Oct",New Delhi,Ahmedabad,1 Stop,20:00,"18:10",22h 10m,"16,770"
611,Air India,"Fri, 29 Oct",New Delhi,Ahmedabad,2 Stop(s),13:30,"18:10",28h 40m,"16,826"
612,Air India,"Fri, 29 Oct",New Delhi,Ahmedabad,2 Stop(s),06:10,"18:10",36h 00m,"16,826"
613,Air India,"Fri, 29 Oct",New Delhi,Ahmedabad,2 Stop(s),09:45,"18:10",32h 25m,"17,666"
614,Air India,"Fri, 29 Oct",New Delhi,Ahmedabad,2 Stop(s),12:10,"18:10",30h 00m,"18,702"
615,Air India,"Fri, 29 Oct",New Delhi,Ahmedabad,2 Stop(s),21:15,"18:10",20h 55m,"19,871"
616,IndiGo,"Fri, 29 Oct",Mumbai,Chennai,Non Stop,08:15,10:10,1h 55m,"5,756"
617,IndiGo,"Fri, 29 Oct",Mumbai,Chennai,Non Stop,06:45,08:45,2h 00m,"5,756"
618,IndiGo,"Fri, 29 Oct",Mumbai,Chennai,Non Stop,13:00,15:05,2h 05m,"5,756"
619,Air Asia,"Fri, 29 Oct",Mumbai,Chennai,1 Stop,12:15,17:25,5h 10m,"5,941"
620,Go First,"Fri, 29 Oct",Mumbai,Chennai,Non Stop,05:50,07:40,1h 50m,"5,942"
621,SpiceJet,"Fri, 29 Oct",Mumbai,Chennai,Non Stop,21:20,23:10,1h 50m,"5,942"
622,Go First,"Fri, 29 Oct",Mumbai,Chennai,Non Stop,21:25,23:15,1h 50m,"5,942"
623,Go First,"Fri, 29 Oct",Mumbai,Chennai,1 Stop,16:00,23:50,7h 50m,"5,942"
624,Go First,"Fri, 29 Oct",Mumbai,Chennai,1 Stop,11:50,23:50,12h 00m,"5,942"
625,Air India,"Fri, 29 Oct",Mumbai,Chennai,Non Stop,05:20,07:15,1h 55m,"5,943"
626,IndiGo,"Fri, 29 Oct",Mumbai,Chennai,Non Stop,08:15,10:10,1h 55m,"5,943"
627,IndiGo,"Fri, 29 Oct",Mumbai,Chennai,Non Stop,06:45,08:45,2h 00m,"5,943"
628,IndiGo,"Fri, 29 Oct",Mumbai,Chennai,Non Stop,13:00,15:05,2h 05m,"5,943"
629,IndiGo,"Fri, 29 Oct",Mumbai,Chennai,Non Stop,10:20,12:10,1h 50m,"6,244"
630,IndiGo,"Fri, 29 Oct",Mumbai,Chennai,Non Stop,17:20,19:25,2h 05m,"6,244"
631,Vistara,"Fri, 29 Oct",Mumbai,Chennai,Non Stop,07:10,09:10,2h 00m,"6,363"
632,IndiGo,"Fri, 29 Oct",Mumbai,Chennai,Non Stop,10:20,12:10,1h 50m,"6,468"
633,IndiGo,"Fri, 29 Oct",Mumbai,Chennai,Non Stop,17:20,19:25,2h 05m,"6,468"
634,IndiGo,"Fri, 29 Oct",Mumbai,Chennai,Non Stop,15:25,17:30,2h 05m,"6,635"
635,IndiGo,"Fri, 29 Oct",Mumbai,Chennai,Non Stop,15:25,17:30,2h 05m,"6,888"
636,IndiGo,"Fri, 29 Oct",Mumbai,Chennai,Non Stop,20:55,22:55,2h 00m,"7,514"
637,Air India,"Fri, 29 Oct",Mumbai,Chennai,1 Stop,17:15,"12:50",19h 35m,"7,584"
638,IndiGo,"Fri, 29 Oct",Mumbai,Chennai,Non Stop,20:55,22:55,2h 00m,"7,833"
639,IndiGo,"Fri, 29 Oct",Mumbai,Chennai,1 Stop,13:45,17:55,4h 10m,"7,991"
640,IndiGo,"Fri, 29 Oct",Mumbai,Chennai,1 Stop,07:20,11:45,4h 25m,"7,991"
641,IndiGo,"Fri, 29 Oct",Mumbai,Chennai,1 Stop,19:15,23:55,4h 40m,"7,991"
642,IndiGo,"Fri, 29 Oct",Mumbai,Chennai,1 Stop,18:15,23:55,5h 40m,"7,991"
643,IndiGo,"Fri, 29 Oct",Mumbai,Chennai,1 Stop,12:05,17:55,5h 50m,"7,991"
644,IndiGo,"Fri, 29 Oct",Mumbai,Chennai,1 Stop,16:25,23:55,7h 30m,"7,991"
645,IndiGo,"Fri, 29 Oct",Mumbai,Chennai,1 Stop,07:20,15:20,8h 00m,"7,991"
646,IndiGo,"Fri, 29 Oct",Mumbai,Chennai,1 Stop,15:00,19:35,4h 35m,"8,043"
647,IndiGo,"Fri, 29 Oct",Mumbai,Chennai,1 Stop,15:00,21:05,6h 05m,"8,043"
648,IndiGo,"Fri, 29 Oct",Mumbai,Chennai,1 Stop,09:55,16:10,6h 15m,"8,043"
649,IndiGo,"Fri, 29 Oct",Mumbai,Chennai,1 Stop,05:10,11:40,6h 30m,"8,043"
650,IndiGo,"Fri, 29 Oct",Mumbai,Chennai,1 Stop,08:35,16:10,7h 35m,"8,043"
651,GO FIRST,"Fri, 29 Oct",LKO,DEL,non-stop,06:20,07:30,1hr 10min,4312
652,GO FIRST,"Fri, 29 Oct",LKO,DEL,non-stop,07:00,08:10,1hr 10min,4312
653,GO FIRST,"Fri, 29 Oct",LKO,DEL,non-stop,10:30,11:40,1hr 10min,4312
654,GO FIRST,"Fri, 29 Oct",LKO,DEL,non-stop,19:15,20:25,1hr 10min,4312
655,INDIGO,"Fri, 29 Oct",LKO,DEL,non-stop,20:20,21:30,1hr 10min,4313
656,INDIGO,"Fri, 29 Oct",LKO,DEL,non-stop,07:50,09:05,1hr 15min,4313
657,INDIGO,"Fri, 29 Oct",LKO,DEL,non-stop,09:40,11:00,1hr 20min,4313
658,INDIGO,"Fri, 29 Oct",LKO,DEL,non-stop,13:55,15:15,1hr 20min,4313
659,INDIGO,"Fri, 29 Oct",LKO,DEL,non-stop,18:15,19:30,1hr 15min,4313
660,INDIGO,"Fri, 29 Oct",LKO,DEL,non-stop,21:45,23:20,1hr 35min,4313
661,VISTARA,"Fri, 29 Oct",LKO,DEL,non-stop,15:25,16:35,1hr 10min,4314
662,AIR INDIA,"Fri, 29 Oct",LKO,DEL,non-stop,08:55,10:20,1hr 25min,4314
663,AIR INDIA,"Fri, 29 Oct",LKO,DEL,non-stop,20:15,21:35,1hr 20min,4314
664,INDIGO,"Fri, 29 Oct",LKO,DEL,1 stop,16:35,20:40,4hr 5min,8566
665,INDIGO,"Fri, 29 Oct",LKO,DEL,1 stop,14:00,19:15,5hr 15min,13501
666,GO FIRST,"Fri, 29 Oct",LKO,DEL,1 stop,06:35,12:10,5hr 35min,14046
667,GO FIRST,"Fri, 29 Oct",LKO,DEL,1 stop,06:35,15:55,9hr 20min,14046
668,GO FIRST,"Fri, 29 Oct",LKO,DEL,1 stop,06:35,17:50,11hr 15min,14676
669,GO FIRST,"Fri, 29 Oct",LKO,DEL,1 stop,13:35,00:20,10hr 45min,15410
670,GO FIRST,"Fri, 29 Oct",LKO,DEL,1 stop,13:35,23:50,10hr 15min,16304
671,GO FIRST,"Fri, 29 Oct",LKO,DEL,1 stop,13:35,21:25,7hr 50min,17248
672,GO FIRST,"Fri, 29 Oct",LKO,DEL,1 stop,13:35,22:45,9hr 10min,17248
673,GO FIRST,"Fri, 29 Oct",LKO,DEL,1 stop,06:35,21:25,14hr 50min,17248
674,GO FIRST,"Fri, 29 Oct",LKO,DEL,1 stop,06:35,22:45,16hr 10min,17248
675,AIR INDIA,"Fri, 29 Oct",LKO,DEL,1 stop,11:05,20:30,9hr 25min,21219
676,GO FIRST,"Fri, 29 Oct",LKO,DEL,1 stop,08:50,23:55,15hr 5min,21533
677,GO FIRST,"Fri, 29 Oct",LKO,DEL,1 stop,20:10,08:05,11hr 55min,22656
678,GO FIRST,"Fri, 29 Oct",LKO,DEL,1 stop,20:10,11:20,15hr 10min,22656
679,GO FIRST,"Fri, 29 Oct",LKO,DEL,1 stop,20:10,12:10,16hr,22656
680,AIR INDIA,"Fri, 29 Oct",LKO,DEL,1 stop,11:05,18:20,7hr 15min,22794
681,AIR INDIA,"Fri, 29 Oct",LKO,DEL,1 stop,11:05,12:15,25hr 10min,22794
682,AIR INDIA,"Fri, 29 Oct",LKO,DEL,1 stop,17:20,16:05,22hr 45min,27414
683,AIR INDIA,"Fri, 29 Oct",LKO,DEL,1 stop,17:20,20:35,27hr 15min,27414
684,GO FIRST,"Sat, 30 Oct",LKO,DEL,1 stop,13:35,21:25,7hr 50min,4208
685,GO FIRST,"Sat, 30 Oct",LKO,DEL,1 stop,06:35,21:25,14hr 50min,4208
686,GO FIRST,"Sat, 30 Oct",LKO,DEL,non-stop,07:00,08:10,1hr 10min,4312
687,GO FIRST,"Sat, 30 Oct",LKO,DEL,non-stop,09:00,10:10,1hr 10min,4312
688,GO FIRST,"Sat, 30 Oct",LKO,DEL,non-stop,10:30,11:40,1hr 10min,4312
689,GO FIRST,"Sat, 30 Oct",LKO,DEL,non-stop,19:15,20:25,1hr 10min,4312
690,INDIGO,"Sat, 30 Oct",LKO,DEL,non-stop,20:20,21:30,1hr 10min,4313
691,INDIGO,"Sat, 30 Oct",LKO,DEL,non-stop,07:50,09:05,1hr 15min,4313
692,INDIGO,"Sat, 30 Oct",LKO,DEL,non-stop,09:40,11:00,1hr 20min,4313
693,INDIGO,"Sat, 30 Oct",LKO,DEL,non-stop,13:55,15:15,1hr 20min,4313
694,INDIGO,"Sat, 30 Oct",LKO,DEL,non-stop,16:55,18:15,1hr 20min,4313
695,INDIGO,"Sat, 30 Oct",LKO,DEL,non-stop,18:15,19:30,1hr 15min,4313
696,INDIGO,"Sat, 30 Oct",LKO,DEL,non-stop,21:45,23:20,1hr 35min,4313
697,AIR INDIA,"Sat, 30 Oct",LKO,DEL,non-stop,20:15,21:35,1hr 20min,4314
698,VISTARA,"Sat, 30 Oct",LKO,DEL,non-stop,15:25,16:35,1hr 10min,4315
699,GO FIRST,"Sun, 31 Oct",LKO,DEL,1 stop,13:30,20:10,6hr 40min,4208
700,GO FIRST,"Sun, 31 Oct",LKO,DEL,1 stop,18:10,00:50,6hr 40min,4208
701,GO FIRST,"Sun, 31 Oct",LKO,DEL,1 stop,18:10,02:00,7hr 50min,4208
702,GO FIRST,"Sun, 31 Oct",LKO,DEL,1 stop,08:05,16:55,8hr 50min,4208
703,GO FIRST,"Sun, 31 Oct",LKO,DEL,1 stop,13:30,22:25,8hr 55min,4208
704,GO FIRST,"Sun, 31 Oct",LKO,DEL,1 stop,06:30,15:45,9hr 15min,4208
705,GO FIRST,"Sun, 31 Oct",LKO,DEL,1 stop,13:30,23:30,10hr,4208
706,GO FIRST,"Sun, 31 Oct",LKO,DEL,1 stop,13:30,00:50,11hr 20min,4208
707,GO FIRST,"Sun, 31 Oct",LKO,DEL,1 stop,13:30,02:00,12hr 30min,4208
708,GO FIRST,"Sun, 31 Oct",LKO,DEL,1 stop,06:30,20:10,13hr 40min,4208
709,GO FIRST,"Sun, 31 Oct",LKO,DEL,1 stop,18:10,08:10,14hr,4208
710,GO FIRST,"Sun, 31 Oct",LKO,DEL,1 stop,06:30,22:25,15hr 55min,4208
711,GO FIRST,"Sun, 31 Oct",LKO,DEL,1 stop,18:10,10:10,16hr,4208
712,GO FIRST,"Sun, 31 Oct",LKO,DEL,non-stop,07:30,08:40,1hr 10min,4312
713,GO FIRST,"Sun, 31 Oct",LKO,DEL,non-stop,10:45,11:55,1hr 10min,4312
714,Go First,"Wed, 27 Oct",Patna,Chennai,1 Stop,16:55,23:15,6h 20m,"7,197"
715,Go First,"Wed, 27 Oct",Patna,Chennai,1 Stop,16:55,"07:40",14h 45m,"7,197"
716,IndiGo,"Wed, 27 Oct",Patna,Chennai,Non Stop,16:20,19:00,2h 40m,"7,512"
717,IndiGo,"Wed, 27 Oct",Patna,Chennai,1 Stop,17:40,23:10,5h 30m,"7,512"
718,IndiGo,"Wed, 27 Oct",Patna,Chennai,1 Stop,17:40,23:55,6h 15m,"7,512"
719,IndiGo,"Wed, 27 Oct",Patna,Chennai,1 Stop,16:30,23:35,7h 05m,"7,512"
720,IndiGo,"Wed, 27 Oct",Patna,Chennai,1 Stop,08:40,16:10,7h 30m,"7,512"
721,IndiGo,"Wed, 27 Oct",Patna,Chennai,1 Stop,11:50,19:35,7h 45m,"7,512"
722,IndiGo,"Wed, 27 Oct",Patna,Chennai,1 Stop,14:50,23:35,8h 45m,"7,512"
723,IndiGo,"Wed, 27 Oct",Patna,Chennai,1 Stop,11:35,20:25,8h 50m,"7,512"
724,IndiGo,"Wed, 27 Oct",Patna,Chennai,1 Stop,13:00,22:00,9h 00m,"7,512"
725,IndiGo,"Wed, 27 Oct",Patna,Chennai,1 Stop,08:40,19:35,10h 55m,"7,512"
726,IndiGo,"Wed, 27 Oct",Patna,Chennai,1 Stop,11:50,23:00,11h 10m,"7,512"
727,IndiGo,"Wed, 27 Oct",Patna,Chennai,1 Stop,11:10,23:35,12h 25m,"7,512"
728,SpiceJet,"Wed, 27 Oct",Patna,Chennai,1 Stop,15:05,"07:00",15h 55m,"7,512"
729,SpiceJet,"Wed, 27 Oct",Patna,Chennai,1 Stop,15:05,21:25,6h 20m,"8,142"
730,SpiceJet,"Wed, 27 Oct",Patna,Chennai,1 Stop,09:40,19:30,9h 50m,"8,142"
731,IndiGo,"Wed, 27 Oct",Patna,Chennai,1 Stop,11:20,19:25,8h 05m,"8,158"
732,IndiGo,"Wed, 27 Oct",Patna,Chennai,1 Stop,00:35,10:10,9h 35m,"8,158"
733,IndiGo,"Wed, 27 Oct",Patna,Chennai,1 Stop,18:00,"01:10",7h 10m,"8,804"
734,IndiGo,"Wed, 27 Oct",Patna,Chennai,1 Stop,11:10,18:55,7h 45m,"8,804"
735,IndiGo,"Wed, 27 Oct",Patna,Chennai,1 Stop,16:30,"01:10",8h 40m,"8,804"
736,IndiGo,"Wed, 27 Oct",Patna,Chennai,1 Stop,08:45,18:55,10h 10m,"8,804"
737,IndiGo,"Wed, 27 Oct",Patna,Chennai,1 Stop,14:50,"01:10",10h 20m,"8,804"
738,IndiGo,"Wed, 27 Oct",Patna,Chennai,1 Stop,11:20,22:55,11h 35m,"8,804"
739,IndiGo,"Wed, 27 Oct",Patna,Chennai,1 Stop,11:35,18:50,7h 15m,"9,449"
740,Air India,"Wed, 27 Oct",Patna,Chennai,1 Stop,16:00,23:35,7h 35m,"9,878"
741,Air India,"Wed, 27 Oct",Patna,Chennai,1 Stop,12:40,23:35,10h 55m,"9,878"
742,IndiGo,"Wed, 27 Oct",Patna,Chennai,1 Stop,00:35,08:45,8h 10m,"10,095"
743,Vistara,"Wed, 27 Oct",Patna,Chennai,1 Stop,20:30,"16:20",19h 50m,"10,514"
744,Vistara,"Wed, 27 Oct",Patna,Chennai,1 Stop,20:30,"20:15",23h 45m,"10,514"
745,Vistara,"Wed, 27 Oct",Patna,Chennai,1 Stop,20:30,"22:45",26h 15m,"10,514"
746,IndiGo,"Wed, 27 Oct",Patna,Chennai,1 Stop,11:20,17:30,6h 10m,"10,741"
747,Air India,"Wed, 27 Oct",Patna,Chennai,1 Stop,19:10,"23:35",28h 25m,"10,802"
748,IndiGo,"Wed, 27 Oct",Patna,Chennai,1 Stop,00:35,12:10,11h 35m,"11,387"
749,Vistara,"Wed, 27 Oct",Patna,Chennai,1 Stop,20:30,"10:10",13h 40m,"11,719"
750,Air India,"Wed, 27 Oct",Patna,Chennai,2 Stop(s),16:00,"08:00",16h 00m,"11,936"
751,Air India,"Wed, 27 Oct",Patna,Chennai,2 Stop(s),12:40,"08:00",19h 20m,"11,936"
752,Vistara,"Wed, 27 Oct",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"14,829"
753,Vistara,"Wed, 27 Oct",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"14,829"
754,Vistara,"Wed, 27 Oct",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"14,829"
755,Vistara,"Wed, 27 Oct",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"14,829"
756,Vistara,"Wed, 27 Oct",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"14,829"
757,Vistara,"Wed, 27 Oct",Patna,Chennai,2 Stop(s),20:30,"19:55",23h 25m,"14,829"
758,Vistara,"Wed, 27 Oct",Patna,Chennai,2 Stop(s),20:30,"23:05",26h 35m,"14,829"
759,Vistara,"Wed, 27 Oct",Patna,Chennai,2 Stop(s),20:30,"23:05",26h 35m,"14,829"
760,Vistara,"Wed, 27 Oct",Patna,Chennai,2 Stop(s),20:30,"23:05",26h 35m,"14,829"
761,Vistara,"Wed, 27 Oct",Patna,Chennai,2 Stop(s),20:30,"23:05",26h 35m,"14,829"
762,IndiGo,"Wed, 27 Oct",Patna,Chennai,1 Stop,13:20,18:20,5h 00m,"15,907"
763,Air India,"Wed, 27 Oct",Patna,Chennai,2 Stop(s),16:00,"07:20",15h 20m,"18,012"
764,Vistara,"Wed, 27 Oct",Patna,Chennai,2 Stop(s),10:30,"11:50",25h 20m,"18,193"
765,Vistara,"Wed, 27 Oct",Patna,Chennai,2 Stop(s),10:30,"19:55",33h 25m,"18,193"
766,Vistara,"Wed, 27 Oct",Patna,Chennai,2 Stop(s),10:30,"23:05",36h 35m,"18,193"
767,IndiGo,"Wed, 27 Oct",Patna,Chennai,1 Stop,14:50,21:10,6h 20m,"19,136"
768,IndiGo,"Wed, 27 Oct",Patna,Chennai,1 Stop,11:10,21:10,10h 00m,"19,136"
769,IndiGo,"Wed, 27 Oct",Patna,Chennai,1 Stop,08:45,21:10,12h 25m,"19,136"
770,Vistara,"Wed, 27 Oct",Patna,Chennai,2 Stop(s),10:30,"09:05",22h 35m,"21,110"
771,Vistara,"Wed, 27 Oct",Patna,Chennai,2 Stop(s),10:30,"09:05",22h 35m,"21,110"
772,Vistara,"Wed, 27 Oct",Patna,Chennai,2 Stop(s),10:30,"09:05",22h 35m,"22,055"
773,Air India,"Wed, 27 Oct",Patna,Chennai,1 Stop,19:10,"12:40",17h 30m,"25,152"
774,Vistara,"Wed, 27 Oct",Patna,Chennai,2 Stop(s),10:30,"10:10",23h 40m,"35,337"
775,Go First,"Mon, 1 Nov",Patna,Chennai,1 Stop,14:20,22:20,8h 00m,"7,197"
776,IndiGo,"Mon, 1 Nov",Patna,Chennai,Non Stop,14:55,17:25,2h 30m,"7,512"
777,IndiGo,"Mon, 1 Nov",Patna,Chennai,1 Stop,12:05,16:55,4h 50m,"7,512"
778,IndiGo,"Mon, 1 Nov",Patna,Chennai,1 Stop,19:10,"00:05",4h 55m,"7,512"
779,IndiGo,"Mon, 1 Nov",Patna,Chennai,1 Stop,11:45,17:00,5h 15m,"7,512"
780,IndiGo,"Mon, 1 Nov",Patna,Chennai,1 Stop,16:40,22:05,5h 25m,"7,512"
781,IndiGo,"Mon, 1 Nov",Patna,Chennai,1 Stop,12:35,18:15,5h 40m,"7,512"
782,IndiGo,"Mon, 1 Nov",Patna,Chennai,1 Stop,01:40,07:45,6h 05m,"7,512"
783,IndiGo,"Mon, 1 Nov",Patna,Chennai,1 Stop,19:45,"01:55",6h 10m,"7,512"
784,IndiGo,"Mon, 1 Nov",Patna,Chennai,1 Stop,02:05,08:20,6h 15m,"7,512"
785,IndiGo,"Mon, 1 Nov",Patna,Chennai,1 Stop,13:10,19:25,6h 15m,"7,512"
786,IndiGo,"Mon, 1 Nov",Patna,Chennai,1 Stop,09:15,15:55,6h 40m,"7,512"
787,IndiGo,"Mon, 1 Nov",Patna,Chennai,1 Stop,10:45,17:40,6h 55m,"7,512"
788,IndiGo,"Mon, 1 Nov",Patna,Chennai,1 Stop,19:10,"02:15",7h 05m,"7,512"
789,IndiGo,"Mon, 1 Nov",Patna,Chennai,1 Stop,14:35,21:45,7h 10m,"7,512"
790,IndiGo,"Mon, 1 Nov",Patna,Chennai,1 Stop,08:25,15:40,7h 15m,"7,512"
791,IndiGo,"Mon, 1 Nov",Patna,Chennai,1 Stop,11:45,19:15,7h 30m,"7,512"
792,IndiGo,"Mon, 1 Nov",Patna,Chennai,1 Stop,18:20,"01:55",7h 35m,"7,512"
793,IndiGo,"Mon, 1 Nov",Patna,Chennai,1 Stop,09:15,17:00,7h 45m,"7,512"
794,IndiGo,"Mon, 1 Nov",Patna,Chennai,1 Stop,16:20,"00:05",7h 45m,"7,512"
795,IndiGo,"Mon, 1 Nov",Patna,Chennai,1 Stop,16:40,"00:25",7h 45m,"7,512"
796,IndiGo,"Mon, 1 Nov",Patna,Chennai,1 Stop,15:30,23:20,7h 50m,"7,512"
797,IndiGo,"Mon, 1 Nov",Patna,Chennai,1 Stop,11:10,19:10,8h 00m,"7,512"
798,IndiGo,"Mon, 1 Nov",Patna,Chennai,1 Stop,22:30,"06:30",8h 00m,"7,512"
799,IndiGo,"Mon, 1 Nov",Patna,Chennai,1 Stop,10:45,18:50,8h 05m,"7,512"
800,IndiGo,"Mon, 1 Nov",Patna,Chennai,1 Stop,02:05,10:25,8h 20m,"7,512"
801,IndiGo,"Mon, 1 Nov",Patna,Chennai,1 Stop,01:30,10:10,8h 40m,"7,512"
802,IndiGo,"Mon, 1 Nov",Patna,Chennai,1 Stop,14:35,23:20,8h 45m,"7,512"
803,IndiGo,"Mon, 1 Nov",Patna,Chennai,1 Stop,12:35,21:35,9h 00m,"7,512"
804,IndiGo,"Mon, 1 Nov",Patna,Chennai,1 Stop,11:10,20:25,9h 15m,"7,512"
805,IndiGo,"Mon, 1 Nov",Patna,Chennai,1 Stop,10:45,20:05,9h 20m,"7,512"
806,SpiceJet,"Mon, 1 Nov",Patna,Chennai,1 Stop,09:30,21:10,11h 40m,"7,512"
807,SpiceJet,"Mon, 1 Nov",Patna,Chennai,1 Stop,20:45,"09:10",12h 25m,"7,512"
808,SpiceJet,"Mon, 1 Nov",Patna,Chennai,1 Stop,18:10,"07:00",12h 50m,"7,512"
809,SpiceJet,"Mon, 1 Nov",Patna,Chennai,1 Stop,17:35,"09:10",15h 35m,"7,512"
810,SpiceJet,"Mon, 1 Nov",Patna,Chennai,1 Stop,09:30,"09:10",23h 40m,"7,512"
811,SpiceJet,"Mon, 1 Nov",Patna,Chennai,1 Stop,20:45,"21:10",24h 25m,"7,512"
812,SpiceJet,"Mon, 1 Nov",Patna,Chennai,1 Stop,17:35,"21:10",27h 35m,"7,512"
813,IndiGo,"Mon, 1 Nov",Patna,Chennai,1 Stop,08:55,17:20,8h 25m,"8,804"
814,Air India,"Mon, 1 Nov",Patna,Chennai,1 Stop,12:55,23:35,10h 40m,"9,300"
815,Air India,"Mon, 1 Nov",Patna,Chennai,1 Stop,19:10,"08:55",13h 45m,"9,300"
816,Air India,"Mon, 1 Nov",Patna,Chennai,1 Stop,21:05,"12:50",15h 45m,"9,300"
817,Air India,"Mon, 1 Nov",Patna,Chennai,1 Stop,19:10,"12:40",17h 30m,"9,300"
818,Air India,"Mon, 1 Nov",Patna,Chennai,1 Stop,12:55,"08:55",20h 00m,"9,300"
819,Air India,"Mon, 1 Nov",Patna,Chennai,1 Stop,12:55,"12:40",23h 45m,"9,300"
820,Vistara,"Mon, 1 Nov",Patna,Chennai,1 Stop,20:30,"16:20",19h 50m,"10,514"
821,Vistara,"Mon, 1 Nov",Patna,Chennai,1 Stop,20:30,"10:10",13h 40m,"10,692"
822,Vistara,"Mon, 1 Nov",Patna,Chennai,1 Stop,20:30,"22:45",26h 15m,"11,139"
823,Vistara,"Mon, 1 Nov",Patna,Chennai,1 Stop,20:30,"20:15",23h 45m,"11,719"
824,Air India,"Mon, 1 Nov",Patna,Chennai,2 Stop(s),12:55,"08:00",19h 05m,"12,030"
825,Air India,"Mon, 1 Nov",Patna,Chennai,2 Stop(s),19:10,"12:50",17h 40m,"12,345"
826,Air India,"Mon, 1 Nov",Patna,Chennai,2 Stop(s),12:55,"12:50",23h 55m,"12,345"
827,Air India,"Mon, 1 Nov",Patna,Chennai,2 Stop(s),12:55,"12:50",23h 55m,"12,345"
828,Air India,"Mon, 1 Nov",Patna,Chennai,2 Stop(s),12:55,"12:50",23h 55m,"12,345"
829,Air India,"Mon, 1 Nov",Patna,Chennai,1 Stop,19:10,"23:35",28h 25m,"12,881"
830,Vistara,"Mon, 1 Nov",Patna,Chennai,2 Stop(s),20:30,"11:50",15h 20m,"14,829"
831,Vistara,"Mon, 1 Nov",Patna,Chennai,2 Stop(s),20:30,"23:05",26h 35m,"14,934"
832,Vistara,"Mon, 1 Nov",Patna,Chennai,2 Stop(s),20:30,"23:05",26h 35m,"14,934"
833,Vistara,"Mon, 1 Nov",Patna,Chennai,2 Stop(s),20:30,"23:05",26h 35m,"14,934"
834,Vistara,"Mon, 1 Nov",Patna,Chennai,2 Stop(s),20:30,"23:05",26h 35m,"14,934"
835,Vistara,"Mon, 1 Nov",Patna,Chennai,2 Stop(s),20:30,"23:05",26h 35m,"14,934"
836,Vistara,"Mon, 1 Nov",Patna,Chennai,2 Stop(s),20:30,"23:05",26h 35m,"14,934"
837,Vistara,"Mon, 1 Nov",Patna,Chennai,2 Stop(s),10:30,23:05,12h 35m,"15,799"
838,Vistara,"Mon, 1 Nov",Patna,Chennai,2 Stop(s),10:30,"09:05",22h 35m,"15,799"
839,Vistara,"Mon, 1 Nov",Patna,Chennai,2 Stop(s),10:30,"09:05",22h 35m,"15,799"
840,Vistara,"Mon, 1 Nov",Patna,Chennai,2 Stop(s),10:30,"09:05",22h 35m,"15,799"
841,Vistara,"Mon, 1 Nov",Patna,Chennai,2 Stop(s),10:30,"11:50",25h 20m,"15,799"
842,Vistara,"Mon, 1 Nov",Patna,Chennai,2 Stop(s),10:30,"11:50",25h 20m,"15,799"
